age,workclass,fnlwgt,education,edu_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0.698630137,Private,0.224975279,Some-college,0.6,Divorced,Priv-house-serv,Other-relative,White,Female,0,0,0.142857143,United-States,<=50K
0.534246575,Local-gov,0.244855275,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.712328767,Self-emp-not-inc,0.161833861,9th,0.266666667,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.328767123,Private,0.257972275,Bachelors,0.8,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.358176425,HS-grad,0.533333333,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,0.428571429,United-States,<=50K
0.452054795,Private,0.251745971,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,>50K
0.616438356,Private,0.477991361,10th,0.333333333,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.328767123,Private,0.06192653,HS-grad,0.533333333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.771428571,United-States,<=50K
0.04109589,Federal-gov,0.230523386,HS-grad,0.533333333,Never-married,Other-service,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.082191781,Private,0.369598793,Assoc-acdm,0.733333333,Never-married,Sales,Own-child,White,Male,0,0,0.142857143,United-States,<=50K
0.342465753,Private,0.745794915,9th,0.266666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,Mexico,<=50K
0.082191781,Private,0.374570518,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.356164384,Private,0.060594295,HS-grad,0.533333333,Divorced,Adm-clerical,Other-relative,White,Female,0,0,0.428571429,United-States,<=50K
0.410958904,Private,0.266492026,HS-grad,0.533333333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.857142857,United-States,<=50K
0.493150685,Local-gov,0.301780744,5th-6th,0.133333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,Mexico,<=50K
0.150684932,Private,0.211066186,10th,0.333333333,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.150684932,State-gov,0.182964984,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.369863014,Private,0.556957394,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.571428571,United-States,<=50K
0.561643836,Private,0.298928171,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.123287671,Private,0.341111036,HS-grad,0.533333333,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.166060085,HS-grad,0.533333333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.301369863,Private,0.471148984,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.109589041,Private,0.153053529,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.301369863,Private,0.318093729,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.714285714,United-States,<=50K
0.479452055,Private,0.181788061,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.095890411,Private,0.277305225,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Female,0,0,0.714285714,United-States,<=50K
0.123287671,Self-emp-not-inc,0.462328962,Assoc-voc,0.666666667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.857142857,United-States,<=50K
0.205479452,Private,0.236910179,HS-grad,0.533333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.438356164,Local-gov,0.298148158,Masters,0.866666667,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.315068493,Private,0.318706351,11th,0.4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.281188037,HS-grad,0.533333333,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.273972603,Private,0.343825553,Assoc-voc,0.666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,Japan,<=50K
0.219178082,Private,0.193263926,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.314285714,United-States,<=50K
0.150684932,Private,0.232754708,Assoc-acdm,0.733333333,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.356164384,Private,0.336241128,Bachelors,0.8,Separated,Tech-support,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.205479452,Private,0.30854719,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.150684932,Private,0.293568166,HS-grad,0.533333333,Never-married,Other-service,Own-child,White,Male,0,0,0.142857143,United-States,<=50K
0.410958904,Self-emp-not-inc,0.396671481,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.428571429,South,<=50K
0.273972603,Private,0.307147652,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.123287671,Private,0.427124804,Some-college,0.6,Separated,Sales,Other-relative,Black,Male,0,0,0.142857143,United-States,<=50K
0.520547945,Private,0.195426221,HS-grad,0.533333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
0.315068493,Private,0.317786556,Assoc-acdm,0.733333333,Divorced,Sales,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.191780822,Private,0.351508343,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.301369863,Private,0.125599463,HS-grad,0.533333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.506849315,Self-emp-inc,0.145444944,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.828571429,United-States,>50K
0.287671233,Private,0.348845597,Some-college,0.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,0.428571429,Philippines,<=50K
0.342465753,Private,0.212634841,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.616438356,Private,0.17782069,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.123287671,Private,0.130943937,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.714285714,United-States,<=50K
0.575342466,Private,0.1475106,Some-college,0.6,Divorced,Other-service,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.342465753,Private,0.075638895,HS-grad,0.533333333,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.571428571,United-States,<=50K
0.109589041,Private,0.320038587,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.561643836,Private,0.21846251,HS-grad,0.533333333,Divorced,Sales,Not-in-family,White,Male,0,0,0.314285714,United-States,<=50K
0.178082192,Private,0.509153944,Some-college,0.6,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
0.054794521,Private,0.451531295,Some-college,0.6,Never-married,Craft-repair,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.602739726,Private,0.344365695,HS-grad,0.533333333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.248461975,Assoc-acdm,0.733333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.465753425,Private,0.2908571,Masters,0.866666667,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.397260274,Private,0.190347503,Masters,0.866666667,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.542857143,United-States,<=50K
0.246575342,Federal-gov,0.01156215,Some-college,0.6,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,0.428571429,Philippines,<=50K
0.191780822,Private,0.242387532,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.514285714,United-States,>50K
0.273972603,Private,0.157512723,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.485714286,United-States,>50K
0.356164384,Private,0.038208592,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.514285714,United-States,>50K
0.082191781,Private,0.302745407,HS-grad,0.533333333,Never-married,Sales,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.342465753,Local-gov,0.010235091,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.714285714,United-States,>50K
0.383561644,Private,0.15935749,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.109589041,Private,0.418470448,Assoc-acdm,0.733333333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.287671233,Private,0.183449904,Bachelors,0.8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.150684932,Private,0.188364681,HS-grad,0.533333333,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.714285714,United-States,<=50K
0.342465753,Local-gov,0.360371507,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.246575342,Private,0.16140934,Masters,0.866666667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.428571429,India,<=50K
0.260273973,Private,0.246137465,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.068344386,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.285714286,United-States,<=50K
0.068493151,Private,0.077909908,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.142857143,United-States,<=50K
0.383561644,Local-gov,0.264704207,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.095890411,Private,0.466001239,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.328767123,Private,0.033721787,HS-grad,0.533333333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.123287671,Self-emp-not-inc,0.325795502,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.285714286,United-States,<=50K
0.109589041,Self-emp-not-inc,0.081209435,Some-college,0.6,Never-married,Farming-fishing,Own-child,White,Female,0,0,0.714285714,United-States,<=50K
0.493150685,State-gov,0.241108793,Some-college,0.6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.150684932,Local-gov,0.265354794,Assoc-acdm,0.733333333,Widowed,Prof-specialty,Unmarried,White,Male,0,0,0.428571429,United-States,<=50K
0.178082192,Local-gov,0.616454147,Masters,0.866666667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.287671233,Self-emp-not-inc,0.319422514,11th,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.273972603,Local-gov,0.278104222,Some-college,0.6,Divorced,Protective-serv,Unmarried,White,Male,0,0,0.657142857,Germany,<=50K
0.178082192,Private,0.279712568,Masters,0.866666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.371428571,United-States,<=50K
0.575342466,Self-emp-not-inc,0.177934586,HS-grad,0.533333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,Greece,<=50K
0.219178082,Self-emp-not-inc,0.208753756,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.285714286,United-States,<=50K
0.438356164,State-gov,0.187079039,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.452054795,Federal-gov,0.096371383,10th,0.333333333,Separated,Craft-repair,Not-in-family,White,Male,0,0,0.885714286,United-States,<=50K
0.150684932,Private,0.492949677,7th-8th,0.2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.428571429,Mexico,<=50K
0.205479452,Self-emp-not-inc,0.033906436,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.410958904,Federal-gov,0.363759045,HS-grad,0.533333333,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0.428571429,United-States,>50K
0.095890411,Private,0.592360007,Some-college,0.6,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.465753425,Private,0.297740894,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.479452055,Private,0.196694606,HS-grad,0.533333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.068493151,Private,0.479082,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.150684932,Private,0.214477883,Assoc-acdm,0.733333333,Never-married,Other-service,Not-in-family,Other,Male,0,0,0.428571429,United-States,<=50K
0.410958904,Self-emp-not-inc,0.277429475,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.356164384,Private,0.32281868,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.109589041,Private,0.163749381,HS-grad,0.533333333,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.571428571,United-States,<=50K
0.356164384,Private,0.288563653,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
0.575342466,Private,0.107162148,Masters,0.866666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0.164383562,Private,0.246860531,Assoc-acdm,0.733333333,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.285714286,United-States,<=50K
0.178082192,Private,0.081975644,9th,0.266666667,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.428571429,Portugal,<=50K
0.095890411,Private,0.044968135,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,0.428571429,Puerto-Rico,<=50K
0.287671233,Private,0.200591223,Bachelors,0.8,Never-married,Other-service,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.273972603,Self-emp-not-inc,0.114853566,HS-grad,0.533333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0.178082192,Private,0.219335711,HS-grad,0.533333333,Never-married,Other-service,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.178082192,Private,0.473080036,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.510565562,HS-grad,0.533333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.397260274,Private,0.024946633,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.942857143,United-States,<=50K
0.01369863,Private,0.04392409,11th,0.4,Never-married,Other-service,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.068493151,Private,0.187242979,HS-grad,0.533333333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.452054795,Self-emp-inc,0.318616615,HS-grad,0.533333333,Married-civ-spouse,Sales,Husband,Black,Male,0,0,1,United-States,<=50K
0.068493151,Private,0.336815784,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.57749833,HS-grad,0.533333333,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.428571429,United-States,<=50K
0.191780822,Private,0.630356339,HS-grad,0.533333333,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,0,0.428571429,Vietnam,<=50K
0.164383562,Private,0.293571617,Bachelors,0.8,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.287671233,Self-emp-not-inc,0.197060453,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.095890411,Private,0.340582974,Bachelors,0.8,Never-married,Sales,Own-child,White,Female,0,0,0.285714286,United-States,<=50K
0.164383562,Local-gov,0.300063678,HS-grad,0.533333333,Separated,Protective-serv,Other-relative,White,Female,0,0,0.428571429,United-States,<=50K
0.438356164,Federal-gov,0.139755331,Masters,0.866666667,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.219178082,Private,0.376299663,7th-8th,0.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,Mexico,<=50K
0.150684932,Private,0.222605902,HS-grad,0.533333333,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.657142857,United-States,<=50K
0.068493151,Private,0.195094887,Bachelors,0.8,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
0.273972603,Private,0.30078847,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.178082192,Private,0.467017673,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.438356164,Private,0.030196194,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.164383562,Private,0.254841866,HS-grad,0.533333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,Columbia,<=50K
0.109589041,Private,0.22557237,HS-grad,0.533333333,Separated,Exec-managerial,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.260273973,Private,0.206886555,HS-grad,0.533333333,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.260273973,State-gov,0.169644352,Doctorate,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.571428571,United-States,<=50K
0.01369863,Private,0.262279607,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0,0.142857143,United-States,<=50K
0.178082192,Local-gov,0.274476813,Assoc-voc,0.666666667,Never-married,Protective-serv,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.369863014,Private,0.473986025,Some-college,0.6,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.033758027,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.356164384,Private,0.26627804,HS-grad,0.533333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.542857143,United-States,<=50K
0.383561644,Private,0.333935601,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.164383562,Private,0.201649073,Some-college,0.6,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,0,0,0.028571429,India,<=50K
0.315068493,Private,0.211354376,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.428571429,United-States,<=50K
0.054794521,Private,0.178507516,HS-grad,0.533333333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.082191781,Private,0.18343955,Assoc-voc,0.666666667,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.095890411,Private,0.059664145,11th,0.4,Never-married,Other-service,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.479452055,Private,0.121975505,Assoc-voc,0.666666667,Divorced,Other-service,Not-in-family,White,Male,0,0,0.2,United-States,<=50K
0.02739726,Private,0.46237383,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Male,0,0,0.285714286,United-States,<=50K
0.506849315,Private,0.188518267,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.452054795,Private,0.156969129,HS-grad,0.533333333,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,0.657142857,United-States,<=50K
0.164383562,Private,0.166296505,Some-college,0.6,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.410958904,Private,0.346748879,HS-grad,0.533333333,Divorced,Other-service,Unmarried,White,Female,0,0,0.342857143,Puerto-Rico,<=50K
0.397260274,Private,0.640277354,Bachelors,0.8,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,0.2,United-States,<=50K
0.178082192,Private,0.279841995,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.542857143,United-States,<=50K
0.561643836,Private,0.608402059,Some-college,0.6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.142857143,United-States,<=50K
0.424657534,Private,0.181108137,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.082191781,Private,0.355606866,Some-college,0.6,Never-married,Protective-serv,Own-child,White,Male,0,0,0.428571429,Mexico,<=50K
0.082191781,Private,0.280799756,Assoc-voc,0.666666667,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.314285714,United-States,<=50K
0.383561644,Private,0.448104066,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.123287671,Private,0.342610664,7th-8th,0.2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.657142857,United-States,<=50K
0.452054795,Local-gov,0.207418068,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.428571429,United-States,>50K
0.438356164,Private,0.261240739,HS-grad,0.533333333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.657142857,United-States,>50K
0.123287671,Private,0.450328486,Some-college,0.6,Never-married,Other-service,Other-relative,White,Male,0,0,0.428571429,Nicaragua,<=50K
0.410958904,Private,0.315695015,Prof-school,0.933333333,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.150684932,Self-emp-not-inc,0.346726445,11th,0.4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.054794521,Private,0.278074885,HS-grad,0.533333333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.452054795,Self-emp-not-inc,0.576951285,10th,0.333333333,Divorced,Sales,Not-in-family,White,Female,0,0,0.714285714,United-States,<=50K
0.191780822,Private,0.03077085,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.388527931,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0.273972603,Private,0.316940966,HS-grad,0.533333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.424657534,Private,0.057938451,Masters,0.866666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.095890411,Private,0.407588222,Some-college,0.6,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.520547945,Private,0.279860978,HS-grad,0.533333333,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,0.428571429,France,<=50K
0.219178082,Private,0.222452315,Bachelors,0.8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.142857143,United-States,<=50K
0.465753425,Federal-gov,0.304695441,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.178082192,Private,0.315158324,Some-college,0.6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.328767123,Private,0.263981142,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.410958904,Local-gov,0.277429475,Assoc-voc,0.666666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.315068493,Private,0.224854481,Assoc-voc,0.666666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.260273973,Private,0.160826055,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.273972603,Private,0.283647151,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.428571429,United-States,<=50K
0.287671233,Private,0.315430983,Prof-school,0.933333333,Separated,Prof-specialty,Not-in-family,White,Male,0,0,0.285714286,United-States,>50K
0.315068493,Self-emp-not-inc,0.672642745,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.246575342,Private,0.836007296,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.245778521,Masters,0.866666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.383561644,Private,0.303779097,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.246575342,Self-emp-not-inc,0.285433244,HS-grad,0.533333333,Never-married,Sales,Unmarried,Black,Female,0,0,0.371428571,Germany,<=50K
0.205479452,Private,0.110211449,11th,0.4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.571428571,United-States,<=50K
0.082191781,Private,0.303827417,Some-college,0.6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,0.714285714,United-States,<=50K
0.04109589,Private,0.214569344,HS-grad,0.533333333,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,0.285714286,United-States,<=50K
0.369863014,Self-emp-inc,0.441715547,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.142857143,United-States,<=50K
0.02739726,Private,0.526428141,Some-college,0.6,Never-married,Adm-clerical,Other-relative,White,Female,0,0,0.428571429,United-States,<=50K
0.424657534,Private,0.060599472,HS-grad,0.533333333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.285714286,United-States,<=50K
0.315068493,Private,0.276264632,7th-8th,0.2,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0.485714286,Cambodia,<=50K
0.232876712,Private,0.325605675,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.857142857,United-States,>50K
0.04109589,Private,0.243340115,Some-college,0.6,Never-married,Sales,Other-relative,Other,Female,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.287814702,Some-college,0.6,Separated,Adm-clerical,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.082191781,Private,0.454822193,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.2,Cuba,<=50K
0.232876712,Private,0.170524456,10th,0.333333333,Divorced,Other-service,Unmarried,White,Female,0,0,0.371428571,United-States,<=50K
0.424657534,State-gov,0.123585578,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,>50K
